ID,Name,Description,Eligibility,Deadline,Link,Link2,Type,,Subject,Degree,LstCountry,Country
6152,Awards of the Forum for History of Human Science 2017,"The Forum for History of Human Science (FHHS) and the Journal of the History of the Behavioral Science (JHBS) encourage researchers in their early careers to submit unpublished manuscripts for the annual John C. Burnham Early Career Award, named in honour of this prominent historian of the human sciences and past-editor of JHBS. The publisher provides the author of the paper an honorarium of US $500.",,6/30/2017,http://armacad.info/images/2017/05/fhhs-NQs_2FzDryRKHcOp5kWDLu9C2_1-T5b5.png,http://fhhs.org/awards/,"Awards, Conferences","Arts, AsianStudies, Culture, History, Literature",Humanities and Social Sciences,ALL,ALL,Online
6153,Symposium/CfP - Oxford Symposium on Religious Studies,"The Oxford Symposium on Religious Studies is a forum for discourse and presentation of papers by scholars who have a particular interest in the study of religion. Canon Brian Mountford MBE, former Vicar of St Mary's Church and Fellow of St Hilda's College in the University of Oxford, will host the meeting.You are invited to make a presentation and lead a discussion of a relevant aspect of religious studies, or you may wish to participate as a panel member or as an observer. Your disquisition must adhere to an abstract of about 300 words approved by the Programme Committee of the Symposium.",,7/10/2017,http://armacad.info/images/2017/04/oxford-9ceWGXJYBdGeeHIJn2YSxVzx2pZLOpCP.png,https://www.oxfordsymposiumonreligiousstudies.com/,"Conferences, Fellowships","Business, Economics, Environmental Studies, Migration Studies, Policy","Natural Sciences, Humanties and Social Sciences",ALL,ALL,United Kingdom
6154,Publication/CfP - Forum Kritika on the Korean Dramatic Tradition and Contemporary Practices 2017,"Modern English Drama Association of Korea (MEDAK) invites contributions for a planned collaboration with Kritika Kultura on the Korean dramatic tradition.As an Asian country, Korea has an Asian identity. It shares much of its historical experiences and cultural background with other Asian nations. However, it is reasonable to say that Korea has more deep-rooted relationships with China and Japan—all together referred to as “East Asia”—than with South-East Asian countries. It is because Korea was historically an isolated kingdom, probably almost never having gone beyond the neighborhood of North-East Asian region. Nevertheless, with globalization, in many ways, Korea has opened itself to the world.",,7/31/2017,http://armacad.info/images/2017/04/korean-x94DK-u-KyfJRvI2oAGb3NrI1VIRaBhw.png,http://journals.ateneo.edu/ojs/index.php/kk/announcement/view/40,"Conferences, Fellowships","Migration Studies, Political Sciences, Public Administration, Religious Studies",Humanities and Social Sciences,Bachelors,ALL,Online
6155,CfP - ADBI-World Economy Workshop on Globalization and the Environment,"The Asian Development Bank Institute (ADBI), in cooperation with World Economy, invites submissions of unpublished papers looking at Globalization and the Environment in Asia. Both theoretical and empirical research papers with policy orientations are welcome provided that findings, conclusions, and policy recommendations are based on solid evidence and analysis. Manuscripts can focus on Asia as a whole, a group of countries, or individual economies.",,8/1/2017,http://armacad.info/images/2017/07/ADBI-World-vJHwfCPQPuoutDMaf78jptkaLW6lzv-k.png,https://www.adb.org/adbi/research/call-for-papers/globalization-and-environment,"Conferences, Fellowships","Art History, Arts",Management,Bachelors,ALL,Japan
6156,"Publication/CfP - Religion and the Rise of Populism: Migration, Radicalism and New Nationalisms 2018","The special issue will investigate the roles of religion in recent trends towards populist politics, in particular as manifested in public reactions to migration, the rise of new nationalisms, and the increasing prominence of radicalism.Growing evidence suggests that these developments are taking centre stage throughout the world, set in a wider context of global political and economic uncertainty. It can also be observed that religion plays an important role in each of these three issues, often in ways that interconnect them. ",,8/15/2017,http://armacad.info/images/2017/01/rss-pHnVXh8Bveo-dLJO_93MyfV9nTrlI2nO.png,http://explore.tandfonline.com/cfp/pgas/crss-call-for-papers-religion-rise-populism,"Fellowships, Conferences","Law, Political Sciences",Humanities and Social Sciences,ALL,ALL,Online
6157,Kress Foundation Research and Publication Grants 2017,"The Kress Foundation is again generously supporting five research and publication grants to be administered by the ICMA. This year, grants are $3,500 each (an increase over prior years) and we have expanded the eligibility for applicants to include scholars who are ICMA members at any stage past the PhD. With the field of medieval art history expanding in exciting ways, it is crucial that the ICMA continue to encourage innovative research that will bring new investigations to broad audiences. These grants are open to scholars at all phases of their careers and priority will be given to proposals with a clear path toward publication.",,8/31/2017,http://armacad.info/images/2017/06/grants-kjm6ge5RbRPP0Xdhno_4uAKSS_mCBIpY.png,http://www.medievalart.org/kress-research-grant/,"Grants, Awards, Conferences","Heritage Studies, History, Literature",Natural Sciences,ALL,ALL,Online
6158,Publication/CfP - 100th Anniversary of the Russian 1917 Revolution 2017,"The Socialist revolution of October 1917 in Russia led to the organization of an original social, economic and political state system and founded a new legal tradition di erent from all that existed before. This tradition had a strong foundation in Marxism and developed after 1917 in legal theory and practice both in Russia and in many countries of the“Socialist bloc”during the 20th century.This approach hinders the e ective analysis of the speci cs of Soviet law and its role in the development of law worldwide, as well as the in uence of Soviet law on contemporary legal systems. The Russian Law Journal suggests lling the gap in contemporary legal theory with a special issue on this topic.",,8/31/2017,http://armacad.info/images/2017/04/100thAnniversaryoftheRussian1917Revolution-qQqTu6CjUCTyC7DFFaajL63YkUGpPWZH.png,http://www.russianlawjournal.org/jour/manager/files/list.pdf,"Conferences, Fellowships","History, Religious Studies",Humanities and Social Sciences,ALL,ALL,Online
6159,Call for Publications - 2017 Edition of the West Tennessee Historical Society Papers,"The West Tennessee Historical Society Papers welcomes manuscripts on any historical subject within West Tennessee, the state of Tennessee, and the Mid-South region. Research articles should be approximately 7,500 words of double spaced text, have solid grounding in primary and secondary sources, include full citations according to the Chicago Manual of Style, and address the subject’s place within the existing historical scholarship and context.The journal also welcomes and edited documents and primary source submissions. These may include, but are not limited to, transcribed oral histories, letters, speeches, and personal memoirs, as well as literary, archaeological, anthropological, sociological, and philosophical analyses of topics within the journal’s geographical area of interest.",,9/1/2017,http://armacad.info/images/2017/06/WestTennesseeHistoricalSocietyCallforPapersforthe2017EditionoftheWTHSPapers-ByZluYVPHK4NCWQOG-rTzjGXTaSoVTSM.png,https://wths-tn.org/2017/06/15/call-for-papers-for-the-2017-edition-of-the-wths-papers/,"Fellowships, Conferences","History, Political Sciences, SocialSciences, Sociology",Humanities and Social Sciences,Bachelors,ALL,Online
6160,"Publication/CfP - Liberation Theology in Latin America–Assessing Research 50 Years after Medellin, Iberoamericana. América Latina-España-Portugal","In 1968, the Second General Conference of the Latin American Episcopacy in Medellin inaugurated a new era in the history of the Church and the relationship between religion and society in Latin AmericaTo mark the 50th Anniversary of the Second General Conference of the Latin American Episcopacy in Medellin, the journal Iberoamericana. América Latina - España - Portugal will undertake the publication of a dossier on the repercussions that liberation theology has had on Latin American societies within a global context, which will be published in volume XVIII (2018).",,9/15/2017,http://armacad.info/images/2017/05/iberoamericana-DQGUnbB9c4r2JbSPbM5OZPP-rBt86VuS.png,http://journals.iai.spk-berlin.de/index.php/iberoamericana/announcement/view/11,"Conferences, Fellowships","ArtHistory, Arts, History, Journalism, Media, Writing",Humanities and Social Sciences,Bachelors,ALL,Online
6161,"Publication/CfA - The Yearbook Comparative Social Research vol. 34, 2018-19","The yearbook Comparative Social Research invites the submission of papers on the changing significance of elites, and tensions between elites and population groups, in a comparative perspective. The current rise of populism seems to shatter established relationships between elites and the population in both Western and non-Western parts of the world, and may represent a challenge to democracyEach contribution is expected to make specific comparisons, be it of nations, regions, or territories. In addition to substantive themes, the yearbook also welcomes more theoretical and methodological contributions, shedding light over elite formation in a comparative perspective. In this respect, causal and hermeneutical explanation are of special relevance.",,9/15/2017,http://armacad.info/images/2017/04/emerald-yvN5QH1bCnp_JNCEEwBIwFHPlw_ruKqz.png,http://www.emeraldgrouppublishing.com/products/books/news_story.htm?id=7205,"Conferences, Fellowships","Diaspora Studies, European Studies, GenderStudies, History, Sociology",Humanities and Social Sciences,Bachelors,ALL,Online
6162,Millard Meiss Publication Fund in Arts and Art History 2017,"Twice a year, CAA awards grants through the Millard Meiss Publication Fund to support book-length scholarly manuscripts in the history of art, visual studies, and related subjects that have been accepted by a publisher on their merits, but cannot be published in the most desirable form without a subsidy. Thanks to the generous bequest of the late Prof. Millard Meiss, CAA began awarding these publishing grants in 1975.Applications for publication grants will be considered only for book-length scholarly manuscripts in the history of art, visual studies, and related subjects that have been accepted by a publisher on their merits, but cannot be published in the most desirable form without a subsidy. ",,9/15/2017,http://armacad.info/images/2017/03/meiss-lGs3Rs28I7iEz717u3Pqt1bc9zPMJoXT.png,http://www.collegeart.org/meiss/,"Grants, Awards, Conferences","Culture, History, IslamicStudies, Literature, Political Sciences, Religious Studies, Sociology",Humanities and Social Sciences,Bachelors,ALL,Online
6163,Publication/CfP - Why Black Feminism in Europe,"How might we theorise and practice Black feminism and womanism in Europe today? This is a provocative question for women of colour as our politics are too often erased from or misrecognised in the European imagination (Mirza 1997; Bilge 2013; Tomlinson 2013; Wekker 2016; Bassel and Emejulu forthcoming 2017).Building on the successful one-day conference, Black Feminism, Womanism and the Politics of Women of Colour in Europe, we organised in Edinburgh in 2016 and the follow-up conference taking place in Amsterdam in 2017",,9/18/2017,http://armacad.info/images/2017/05/pexel-tFzXkPndAxTkSNeMJnnMvfGubRXGasvr.jpeg,https://institut-du-genre.fr/en/network-news/calls-for-papers/article/cfp-black-feminism-womanism-and,"Conferences, Fellowships","History, SocialSciences",Humanities and Social Sciences,Bachelors,ALL,Online
6164,"Conf/CfP - Interactions Between Twelver Shiites and Christians: History, Theology, Literature","International conference with the participation of Rudi Matthee (University of Delaware, Newark, Delaware) and Francis Richard (CNRS, Paris), in Paris, France, Wednesday, April 11, through Friday, April 13, 2018The conference aims to identify the nature of the intercultural relations according to time, milieu, and geographical zone. We are particularly interested in manuscripts and little-studied texts by missionaries, envoys, travelers (Europeans as well as Arabs and Persians), converts (Muslims and Christians), theologians and scholars, who were engaged in debates with the ‘other’, in the Middle East as well as Europe.",,11/1/2017,http://armacad.info/images/2017/07/CfP-mKBB4l08ogTapkM1z1kLlsK7EQOUKBp2.png,https://www.ideo-cairo.org/en/2017/06/interactions-between-twelver-shiites-and-christians-history-theology-literature/,"Conferences, Fellowships","Entrepreneurship, Sociology",Humanities and Social Sciences,ALL,ALL,France
6165,Publication/CfP - The Yearbook of Transnational History 2017,"The Yearbook of Transnational History is a peer-reviewed volume published annually that is dedicated to disseminating pioneering research in the field of transnational history to an international audience.Undertaking transnational history means breaking free from national paradigms. The concept of transnational history is built upon the premise that historical processes, their causes, and their consequences are not contained within nations. The transnational approach attempts to recover history as a global experience and as a universal project. It is based on the realization that humans have always lived in an interconnected world.",,11/1/2017,http://armacad.info/images/2017/03/TheYearbookofTransnationalHistory-jUJN-j_IIiNODPX2V1xvjk2KDPP0ulFz.png,http://www.fdupress.org/transnational-history-annual-journal/,"Conferences, Fellowships","Iranian Studies, PersianStudies",Humanities and Social Sciences,ALL,ALL,Online
6166,"Call for Publications - Entrepreneurial Groups: Definition, Forms, and Historic Change, Historical Social Research Journal","Through this call, we aim to portray and integrate various historic and current forms of collective engagement in entrepreneurship. We adopt the view that the concept of entrepreneurial groups can function as an overarching term for various tie compositions among group members such as spouses (i.e. copreneurs), family members (i.e. entrepreneurial families), friends, or members of migrant communities that jointly engage in entrepreneurship. Entrepreneurial groups come in dyads, triads and larger numbers; they differ in the way they define roles, their power structure, and their capacity for innovation; and these configurations are dynamic. While the term ‘entrepreneurial teams’ implies stable and cooperative relations, the term entrepreneurial groups encompasses multiple forms of relations even those that are temporary and hierarchical.",,11/5/2017,http://armacad.info/images/2017/06/CallforPublications-EntrepreneurialGroupsDefinitionFormsandHistoricChange2017HistoricalSocialResearchJournal-jQjBMTTAo1HeoIhc8xjkCVG9Yljw11JI.png,http://www.gesis.org/en/hsr/current-issues/news-details/article/cfp-entrepreneurial-groups-definition-forms-and-historic-change/,"Fellowships, Conferences","Business, International Relations, Law, Policy, Political Sciences, SocialSciences",Natural Sciences,ALL,ALL,Online
6167,"Workshop/CfP - Medieval Iran: “Interactions of Muslim Intellectuals and Institutions with those of other Faiths in the Medieval Persianate World: Religion, Philosophy, Literature, Culture and Society”","Participation is by invitation: if you would like your contribution of a 20-minute paper to be considered, please send a title and abstract (max. 300 words) and brief CV to the Director of the Medieval Programme, Prof. Alan Williams at Alan.williams@Manchester.ac.uk, no later than 28 February. Papers at the Workshop will all be followed by a round-table discussion. It is hoped that selected papers will be submitted for publication in the BIPS journal Iran.In the current difficult state of relations between Muslim and non-Muslim worlds there is no better time than now to reflect on the history of how Islam interacted with other cultural and religious traditions in the medieval past. The geographical epicentre is Iran, spreading out to the whole Persianate world of Persian influence, from Anatolia and Syria to the West, to the Indian Subcontinent to the East, and to Central Asia to the North.",,2/28/2017,http://armacad.info/images/2018/01/24/8cc80a4c3cac08b3.png,https://www.bips.ac.uk/research/medievaliran/,"Conferences, Fellowships",Marketing,Natural Sciences,Bachelors,ALL,United Kingdom
6168,CfP - Washington Ethical Leadership Summit and Conference 2018,"The Summit (April 29) under the theme “A Global Catalyst for Change” will feature keynote addresses and a series of discussions a, and the Conference (May 2) will bring academics and practitioners to present their research, experiences and findings on these issues.The Conference seek to address the questions; What is the role of ethics in the American society and around the world today? What are the major ethical challenges societies are experiencing and how are they being addressed? How do we find and develop ethical leaders? How do we as citizens and professionals respond to new ethical dilemmas? Participants are invited to submit proposals.",,3/10/2017,http://armacad.info/images/2018/01/24/14ae50b2bd0b764b.jpg,https://www.icde.org/international-educational-events-listing,"Conferences, Fellowships",Photography,Management,Post Doctorate,ALL,United States
6169,Study your MSc in Cross Cultural Marketing and Negotiation,"With programs taught in English and partner universities in over 50 countries, studying Marketing at EM Normandie is truly an international experience. You will learn how the power of persuasion is key in the field of Marketing and Negotiation. Learn from international experts and work with students from all over the world. Your classmates will be made up of students from around the globe - including Germany, India and South America! Investing in a MSc Cross Cultural Marketing and Negotiation at Normandie gives you great returns. On average, 50% of graduates are hired within a month of graduating. The average starting salary is €40,000 and 71% work abroad or in international roles!",,5/31/2018,http://armacad.info/images/2018/04/05/a582b8deaeee9694.png,https://sqore.com/opportunity/msc-in-cross-cultural-marketing-and-negotiation#utm_source=Armacad&utm_medium=Landing%20Page&utm_campaign=EM%20Normandie,"Fellowships, Conferences","Innovative Technologies, Management, Project Management, Tourism",Management,Bachelors,ALL,France
6170,Photo Contest for Teenagers 2018,"In this contest we invite teenagers — anyone 13 to 19 years old, from anywhere in the world — to take photographs that depict some aspect of teenage life that you think may be misunderstood, ignored or largely unknown, and, in a short artist’s statement, tell us why. We hope to be able to use some of the winning work in the print Learning section that will come out in early November.The deadline is Oct. 15 at 11:59 p.m. Eastern. The submission form and all our rules and guidelines are below.",,10/15/2018,http://armacad.info/images/2018/09/24/88c1c68af26b9f21.png,https://www.nytimes.com/2018/09/05/learning/show-us-your-generation-a-photo-contest-for-teenagers.html,"Awards, Conferences","Banking, Business, Development Studies, Economics, Entrepreneurship, European Studies, Finance",Humanities and Social Sciences,Bachelors,ALL,Online
6171,Postgraduate Degrees at BEBS,"BEBS Barcelona Executive Business Shcool offers Postgraduate Degrees, designed for those who wish to upgrade their professional curriculum with high-level training in a variety of business fields.Going beyond academic excellence, these programs are taught by some of the best international executives, who have the ¨know how¨ of doing business internationally.Through these programs, the students have the opportunity to put their hands on real-world business case studies, have company visits and put into practice all of the skills they acquire. Each subject is assessed through continuous assignments, to make sure the study process is dynamic and practical.",,10/31/2018,http://armacad.info/images/2018/10/19/x27fe1da0e00a34bd.jpg.pagespeed.ic.nb9TcHa9Lr.jpg,https://bebs.org/postgraduate-degree-by-bebs/,"Awards, Conferences, Scholarships","Anthropology, AsianStudies, Conflict Studies, Diaspora Studies, Economics, Eurasian Studies, European Studies, Geography, History, International Relations, Literature, Migration Studies, PeaceStudies, Political Sciences, Psychology, RefugeeStudies, Russian Studies, Security, Sociology","Engineering and Technology, Natural Sciences",Bachelors,ALL,Spain
6172,"13th International Conference/CfP - Challenges of Europe: Growth, Competitiveness, Innovation and Well-being, 22-24 May 2019, Croatia","On behalf of the Faculty of Economics, Business and Tourism Split, we are very excited to invite you join us in beautiful Bol (Island Brač), Croatia, for the 13th International Conference: “Challenges of Europe: Growth, Competitiveness, Innovation and Well-being” (22-24, May 2019).Ever since its beginning the Conference has been trying to tackle relevant economics issues. The 2019 Conference aims particularly to study different business and economic challenges important not only for the European but also for the global economy as a whole. ",,11/5/2018,http://armacad.info/images/2018/09/05/ca67b277958fd774.png,http://conference.efst.hr/,"Conferences, Fellowships","Culture, History, IslamicStudies, Literature, Political Sciences, Religious Studies, Sociology",Management,Bachelors,ALL,Croatia
6173,"Call for Papers - 24th Annual World Convention of the Association for the Study of Nationalities, 2-4 May 2019, USA","The ASN World Convention, the largest international and inter-disciplinary scholarly gathering of its kind, welcomes proposals on a wide range of topics related to nationalism, ethnicity, ethnic conflict and national identity in regional sections on the Balkans, Central Europe, Russia, Ukraine, Eurasia Eurasia (including Central Asia and China), the Caucasus, and Turkey/Greece, as well as thematic sections on Nationalism Studies and Migration/Diasporas. Disciplines represented include political science, history, anthropology, sociology, international studies, security studies, geopolitics, area studies, economics, geography, sociolinguistics, literature, psychology, and related fields.",,11/7/2018,http://armacad.info/images/2018/10/01/1b62de60116552f4.png,https://www.asnconvention.com/,"Awards, Conferences","History, SocialSciences",Humanities and Social Sciences,Bachelors,ALL,United States
6174,CfP - 11th International KES Conference on Intelligent Decision Technologies,"The Intelligent Decisions Technologies conference will consist of keynote talks, oral and poster presentations, invited sessions and workshops, on the applications and theory of intelligent decision systems and related areas. It will provide excellent opportunities for the presentation of interesting new research results and discussion about them, leading to knowledge transfer and generation of new ideas.The Full Papers conference proceedings will be published by Springer as book chapters in a volume of the KES Smart Innovation Systems and Technologies series, submitted for indexing in Scopus and Thomson-Reuters Conference Proceedings Citation Index (CPCI) and the Web of Science.",,1/11/2019,http://armacad.info/images/2018/12/10/ebf5126c2fde1b87.png,http://idt-19.kesinternational.org/index.php,"Conferences, Fellowships","Artifical Intelligence, Computer Sciences, Technology","Engineering and Technology, Natural Sciences",Bachelors,ALL,Malta
6175,"Brocher Foundation Researchers Residency 2020 - Ethical, Legal and Social Implications of New Medical Developments","The Brocher Foundation is inviting junior and senior Researchers to submit proposals for a 1.5 day multidisciplinary symposium project on the Ethical, Legal and Social Implications of new medical developments.The Brocher Foundation will host the event on the following periods: between February and April or between July and October 2020.Excepted the travel reimbursements which will be directly arranged by the organizers, the Brocher Foundation will be responsible for all the logistics, according to its standard.",,1/13/2019,http://armacad.info/images/2018/11/29/dbf58da157910766.png,http://www.brocher.ch/calls/?utm_source=Brocher%20Foundation%20Newsletter&utm_campaign=9e744072dc-Lancement_call_chercheur_17_Mail1&utm_medium=email&utm_term=0_2853a8792f-9e744072dc-151250637,"Grants, Awards, Conferences","Anthropology, Biology, Biomedical Sciences, Health, Law, Medicine, Neuroscience, Policy, Political Sciences, PublicHealth, Security, SocialSciences, Technology",Humanities and Social Sciences,ALL,ALL,Switzerland
6176,Conf/CfP - Theoretical Foundations of Machine Learning,"The conference on Theoretical Foundations of Machine Learning (TFML 2019) will take place in Kraków, Poland, on February 11-15, 2019. We invite submissions of papers addressing theoretical aspects of machine learning and related topics.Conference is organized by Department of Machine Learning, Institute of Computer Science and Computational Mathematics, Faculty of Mathematics and Computer Science, Jagiellonian University.",,1/19/2019,http://armacad.info/images/2018/11/16/20617d381d872447.png,http://tfml.gmum.net/#call4pap,"Conferences, Fellowships","Computer Sciences, Mathematics, Neuroscience, Science, Technology","Engineering and Technology, Natural Sciences",ALL,ALL,Poland
6177,Conf/CfP -Inscriptions from the Islamic World,"The aim of this conference is to give a new impetus to the study of Islamic inscriptions by bringing together leading scholars from the fields of history, art and language. In addition to the issues raised above, contributions will consider how inscriptions convey meaning through their placement, script, language, and quotations from textual sources ranging from the Qur’an to poetry. It will also consider the purpose and characteristics of bilingual inscriptions.This conference is organised jointly by the AUC’s Department of Arabic and Islamic Studies, and the Centre for Anatolian and East Mediterranean Studies at the University of St Andrews. It will be held at AUC's Tahrir Campus in downtown Cairo on September 6 - 8, 2019. The conveners intended to publish selected contributions as edited volume.",,2/10/2019,http://armacad.info/images/2018/11/19/2a39f5f39135e4d5.png,http://conf.aucegypt.edu/Conferences/ConfHome.aspx?Conf=IIW&Title=Home,"Conferences, Fellowships","Arabic Studies, IslamicStudies, Middle Eastern Studies, PersianStudies, Religious Studies, TurkishStudies",Humanities and Social Sciences,ALL,ALL,Egypt
6178,Conf/CfP - Cloud Computing and Services Science,"Authors should submit a paper in English, carefully checked for correct grammar and spelling, addressing one or several of the conference areas or topics. Each paper should clearly indicate the nature of its technical/scientific contribution, and the problems, domains or environments to which it is applicable. To facilitate the double-blind paper evaluation method, authors are kindly requested to produce and provide the paper WITHOUT any reference to any of the authors, including the authors’ personal details, the acknowledgements section of the paper and any other reference that may disclose the authors’ identity.",,2/21/2019,http://armacad.info/images/2019/02/07/b01f3e0935bc2ea1.png,http://closer.scitevents.org/Guidelines.aspx,"Conferences, Fellowships","Computer Sciences, Engineering, Management","ENgineering and Technology, Natural Sciences",ALL,ALL,Greece
6179,Conf/CfP -Inscriptions from the Islamic World,"ENASE aims at identifying most hopeful trends and proposing new directions for consideration by researchers and practitioners involved in large-scale systems and software development, integration, deployment, delivery, maintenance and evolution.Authors should submit a paper in English, carefully checked for correct grammar and spelling, addressing one or several of the conference areas or topics. Each paper should clearly indicate the nature of its technical/scientific contribution, and the problems, domains or environments to which it is applicable.",,2/21/2019,http://armacad.info/images/2018/12/10/6a53f335521561c7.png,http://www.enase.org/Home.aspx,"Conferences, Fellowships","Business, Computer Engineering, Computer Sciences, Information Technology, Management, Software Engineering",Management,ALL,ALL,Greece
6180,Conf/CfP - 15th Warsaw International Medical Congress,"Warsaw International Medical Congress for Young Scientists is an anually held event for biomedical students and post-graduates which takes place at the Medical University of Warsaw. Each and every year we create a unique opportunity for sharing study results, presenting recent developments and learning practical skills.WIMC participants are offered with various workshops, keynote lectures delivered by world-famous scientists and an entertaining social programme.Our Congress is a perfect place for networking, developing knowledge and practical skills and making new friends.",,2/24/2019,http://armacad.info/images/2019/01/21/b9662eb17d60f523.png,http://wimc.wum.edu.pl/?fbclid=IwAR2V0fwJxPaUJagTNUJuq5mJFd5uCAfL9SzNft8yqaeqJG7v9p51lGMT85A,"Conferences, Fellowships","Biology, Genetics , Health, LifeSciences, Medicine, Neuroscience, Psychology, PublicHealth, Science",Humanities and Social Sciences,Post Doctorate,ALL,Poland
6181,Conf/CfP - The Future of Education,"The 9th Edition of The Future of Education International Conference will take place on June 27 and 28, at Grand Hotel Mediterraneo. The event offers the opportunity to interact with experts in the field of Education from all around the world. The conference promotes transnational cooperation and shares good practice in the field of innovation for Education.Teachers, researchers, practitioners and project managers from all over the world are invited to take part in the Conference.All accepted papers will be included in the Conference Proceedings published by Filodiritto Editore with ISBN and ISSN codes. The publication will be sent to be reviewed for inclusion in SCOPUS and Thomson Reuters. It will also be included in ACADEMIA.EDU and indexed in Google Books .",,3/4/2019,http://armacad.info/images/2018/11/21/3f4c91605b90756e.png,https://conference.pixel-online.net/FOE/index.php,"Conferences, Fellowships","Arts, Business, Culture, Education, Languages, Media, Music, SocialSciences, Technology",Management,ALL,ALL,Italy
6182,"Conf/CfP - Sectarianism, Proxies and De-Sectarianism Across the Middle East","This conference seeks to challenge these views by bringing together scholars from different disciplinary backgrounds to understand the interaction of geopolitics, identity politics, and religious conflicts.Researchers interested in applying are kindly invited to send an abstract of not more than 250 words along with a short bio including your name, email address, current position and institutional affiliation to Samira Nasirzadeh s.nasirzadeh@lancaster.ac.uk before the 14th of December 2018.",,3/14/2019,http://armacad.info/images/2018/12/06/006b1f073c13f0ce.png,https://www.sepad.org.uk/announcement/call-for-papers-sectarianism-proxies-and-de-sectarianisation-across-the-middle-east-1?fbclid=IwAR2r6x4MilhhACWuQKSFGeMVDbSOYRPC_yPl4SYi9NKfFgxAfg0yStmlEFI,"Conferences, Fellowships","Arabic Studies, Conflict Studies, Geography, PeaceStudies, Philosophy, Policy, Political Sciences, Religious Studies",Humanities and Social Sciences,ALL,ALL,United Kingdom
6183,"Conf/CfP - Metropolises and Peripheries of CEE Countries: New Challenges for EU, National and Regional Policies","Metropolises of Central and Eastern European (CEE) countries play an important role in the European economy. They are the driving force for national development, research specialisation, knowledge production, innovation and business services. They are among the fastest growing regions in the EU, attractive for foreign investors and becoming increasingly competitive in the global (European) market place.The 2019 RSA CEE conference showcases challenges, determinants and perspectives of development of different kind of metropolises and peripheries in CEE. The emphasis is on the economic performance, social, and political issues with respect to regional, national and European dimensions.",,3/26/2019,http://armacad.info/images/2019/01/15/80e7f01c2aa839d3.png,https://www.regionalstudies.org/events/cee2019/,"Fellowships, Conferences","Architectural Theory, Architecture, Culture, Development Studies, Economics, Education, Eurasian Studies, History, Policy, Political Sciences, Tourism",Humanities and Social Sciences,ALL,ALL,Poland
6184,"AHRC Collaborative Doctoral Award 2019 - Exploring Economy, Society and Culture Through Glass Bangles: Origins, Circulation","The School of European Culture and Languages is delighted to announce the availability of a fully funded AHRC Collaborative Doctoral Partnership PhD studentship between the University of Kent and the British Museum, entitled 'Exploring economy, society and culture through glass bangles: origins, circulation and cultural impact in the Western Indian Ocean'.This project aims to understand the spread of glass bangle production and circulation in the late and post medieval periods (c.1200-1700) for instance by mapping production areas and distribution, and investigate the cultural value and meanings of glass bangles, through a combination of archaeological science and investigation of size, colour and decoration (including a formal typology).",,6/7/2019,http://armacad.info/images/2019/05/06/a84bcf46e93894af.png,https://www.kent.ac.uk/scholarships/search/FN04AHRCCD02,"Grants, Awards, Conferences","Anthropology, Archaeology, Culture, History, MedievalStudies, Sociology",Humanities and Social Sciences,Doctorate,"Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden, United Kingdom",United Kingdom
6185,Magnum Foundation’s Photography and Social Justice Program 2020,"Magnum Foundation’s Photography and Social Justice Program expands diversity and creativity in the field of documentary photography through capacity-building and critical explorations of photography and social change.Each year, the program supports a diverse, international group of Photography and Social Justice Fellows who are passionate about challenging injustice, pursuing social equality, and advancing human rights through photography. With New York City as a cultural resource, the program provides space for interdisciplinary experimentation, mentored project development, and cross-cultural, critical discourse at the intersection of photography and social justice.",,10/15/2019,http://armacad.info/images/2019/08/19/x923fb6d7e8c6809c.png.pagespeed.ic.4EkrqSfMO9.jpg,https://www.magnumfoundation.org/news/2018/8/1/open-call-photography-and-social-justice-fellowship-8kl2j,"Grants, Awards, Conferences",Photography,Natural Sciences,ALL,ALL,United States
6186,Conf/CfP - Post-Avicennian Islamic Thought,"The theme of the conference is “Post-Avicennian Islamic Thought” understood broadly to include all aspects of the philosophical (falsafa), theological (kalām), mystical (taṣawwuf) and scientific traditions and their contributions to the history of Islamic thought from the 6th/12th century until the beginning of the colonial era. The ERC-funded Epistemic Transitions in Islamic Philosophy, Theology and Science (ETI) research project is delighted to invite proposals for individual papers, or whole panels, to the “After Avicenna” conference, which will be hosted by the University of Jyväskylä, Finland. Papers and panels may be proposed by senior and early scholars from Professor to Ph.D. level.",,11/30/2019,http://armacad.info/images/2019/09/16/c51a2a4f5572ca68.png,https://islamicepistemology.com/2019/09/07/call-for-papers-after-avicenna/,"Scholarships, Grants","History, IslamicStudies, Philosophy, Religious Studies",Humanities and Social Sciences,Post Doctorate,ALL,Finland
